 6   1
 4.2  -10.775  -23.823   -8.427  -50.000
 4.3  -10.710  -20.639   -8.409  -50.000
 4.4  -10.622  -18.100   -8.391  -50.000
 4.5  -10.545  -16.073   -8.373  -50.000
 4.6  -10.496  -14.452   -8.355  -50.000
 4.7  -10.478  -13.155   -8.338  -50.000
 4.8  -10.526  -12.114   -8.320  -50.000
 4.9  -10.554  -11.277   -8.302  -50.000
 5.0  -10.603  -10.602   -8.284  -50.000
 5.1  -10.670  -10.055   -8.266  -50.000
 5.2  -10.750   -9.610   -8.249  -50.000
 5.3  -10.843   -9.247   -8.231  -50.000
 5.4  -10.945   -8.948   -8.213  -50.000
 5.5  -11.056   -8.701   -8.195  -50.000
 5.6  -11.173   -8.493   -8.177  -50.000
 5.7  -11.296   -8.319   -8.160  -50.000
 5.8  -11.423   -8.170   -8.142  -50.000
 5.9  -11.554   -8.041   -8.124  -50.000
 6.0  -11.688   -7.928   -8.106  -50.000
 6   4
 2.0   -9.796  -50.000  -11.919  -50.000
 2.1   -9.854  -50.000  -11.779  -50.000
 2.2   -9.913  -50.000  -11.639  -50.000
 2.3   -9.972  -50.000  -11.499  -50.000
 2.4  -10.032  -50.000  -11.359  -50.000
 2.5  -10.092  -50.000  -11.219  -50.000
 2.6  -10.153  -50.000  -11.079  -50.000
 2.7  -10.215  -50.000  -10.939  -50.000
 2.8  -10.278  -50.000  -10.799  -50.000
 2.9  -10.341  -50.000  -10.659  -50.000
 3.0  -10.406  -50.000  -10.519  -50.000
 3.1  -10.471  -50.000  -10.379  -50.000
 3.2  -10.536  -50.000  -10.239  -50.000
 3.3  -10.603  -50.000  -10.099  -50.000
 3.4  -10.670  -50.000   -9.959  -50.000
 3.5  -10.737  -50.000   -9.819  -50.000
 3.6  -10.806  -50.000   -9.679  -50.000
 3.7  -10.875  -50.000   -9.539  -50.000
 3.8  -10.945  -50.000   -9.399  -50.000
 3.9  -11.015  -50.000   -9.259  -50.000
 4.0  -11.086  -41.735   -9.119  -50.000
 4.1  -11.158  -35.003   -9.119  -50.000
 4.2  -11.230  -29.646   -9.119  -50.000
 4.3  -11.303  -25.381   -9.119  -50.000
 4.4  -11.376  -21.982   -9.119  -50.000
 4.5  -11.451  -19.272   -9.119  -50.000
 4.6  -11.525  -17.109   -9.119  -50.000
 4.7  -11.601  -15.381   -9.119  -50.000
 4.8  -11.677  -13.998   -9.119  -50.000
 4.9  -11.754  -12.889   -9.119  -50.000
 5.0  -11.831  -11.998   -9.119  -50.000
 5.1  -11.910  -11.280   -9.119  -50.000
 5.2  -11.989  -10.699   -9.119  -50.000
 5.3  -12.069  -10.227   -9.119  -50.000
 5.4  -12.150   -9.843   -9.119  -50.000
 5.5  -12.228   -9.527   -9.119  -50.000
 5.6  -12.284   -9.265   -9.119  -50.000
 5.7  -12.256   -9.048   -9.119  -50.000
 5.8  -12.100   -8.864   -9.119  -50.000
 5.9  -11.883   -8.708   -9.119  -50.000
 6.0  -11.686   -8.574   -9.119  -50.000
6   5
 2.0  -9.547 -50.000 -50.000 -50.000
 2.1  -9.605 -50.000 -50.000 -50.000
 2.2  -9.663 -50.000 -50.000 -50.000
 2.3  -9.721 -50.000 -50.000 -50.000
 2.4  -9.780 -50.000 -50.000 -50.000
 2.5  -9.839 -50.000 -50.000 -50.000
 2.6  -9.899 -50.000 -50.000 -50.000
 2.7  -9.959 -50.000 -50.000 -50.000
 2.8 -10.020 -50.000 -50.000 -50.000
 2.9 -10.081 -50.000 -50.000 -50.000
 3.0 -10.143 -50.000 -50.000 -50.000
 3.1 -10.205 -50.000 -50.000 -50.000
 3.2 -10.267 -50.000 -50.000 -50.000
 3.3 -10.330 -50.000 -50.000 -50.000
 3.4 -10.393 -50.000 -50.000 -50.000
 3.5 -10.457 -50.000 -50.000 -50.000
 3.6 -10.521 -50.000 -50.000 -50.000
 3.7 -10.585 -50.000 -50.000 -50.000
 3.8 -10.650 -50.000 -50.000 -50.000
 3.9 -10.715 -50.000 -50.000 -50.000
 4.0 -10.780 -50.000 -50.000 -50.000
 4.1 -10.846 -50.000 -50.000 -50.000
 4.2 -10.912 -50.000 -50.000 -50.000
 4.3 -10.979 -50.000 -50.000 -50.000
 4.4 -11.046 -50.000 -50.000 -50.000
 4.5 -11.113 -50.000 -50.000 -50.000
 4.6 -11.181 -50.000 -50.000 -50.000
 4.7 -11.249 -50.000 -50.000 -50.000
 4.8 -11.318 -50.000 -50.000 -50.000
 4.9 -11.387 -50.000 -50.000 -50.000
 5.0 -11.457 -29.673 -50.000 -50.000
 5.1 -11.527 -25.568 -50.000 -50.000
 5.2 -11.598 -22.296 -50.000 -50.000
 5.3 -11.670 -19.688 -50.000 -50.000
 5.4 -11.743 -17.605 -50.000 -50.000
 5.5 -11.816 -15.941 -50.000 -50.000
 5.6 -11.889 -14.609 -50.000 -50.000
 5.7 -11.954 -13.540 -50.000 -50.000
 5.8 -11.992 -12.681 -50.000 -50.000
 5.9 -11.973 -11.988 -50.000 -50.000
 6.0 -11.898 -11.428 -50.000 -50.000
7   1
 2.0  -11.171  -50.000  -12.215  -50.000
 2.1  -11.232  -50.000  -12.198  -50.000
 2.2  -11.293  -50.000  -12.177  -50.000
 2.3  -11.354  -50.000  -12.152  -50.000
 2.4  -11.414  -50.000  -12.123  -50.000
 2.5  -11.475  -50.000  -12.092  -50.000
 2.6  -11.536  -50.000  -12.059  -50.000
 2.7  -11.595  -50.000  -12.025  -50.000
 2.8  -11.650  -50.000  -11.992  -50.000
 2.9  -11.693  -50.000  -11.961  -50.000
 3.0  -11.718  -50.000  -11.933  -50.000
 3.1  -11.723  -50.000  -11.910  -50.000
 3.2  -11.719  -50.000  -11.894  -50.000
 3.3  -11.716  -50.000  -11.884  -50.000
 3.4  -11.724  -50.000  -11.883  -50.000
 3.5  -11.746  -50.000  -11.890  -50.000
 3.6  -11.782  -50.000  -11.904  -50.000
 3.7  -11.831  -50.000  -11.924  -50.000
 3.8  -11.891  -50.000  -11.948  -50.000
 3.9  -11.958  -50.000  -11.973  -50.000
 4.0  -12.031  -50.000  -12.000  -50.000
 4.1  -12.107  -50.000  -12.027  -50.000
 4.2  -12.186  -50.000  -12.054  -50.000
 4.3  -12.254  -50.000  -12.081  -50.000
 4.4  -12.249  -10.890  -12.108  -50.000
 4.5  -12.059  -10.243  -12.135  -50.000
 4.6  -11.746   -9.718  -12.162  -50.000
 4.7  -11.451   -9.292  -12.187  -50.000
 4.8  -11.230   -8.942  -12.187  -50.000
 4.9  -11.073   -8.654  -12.187  -50.000
 5.0  -10.977   -8.415  -12.187  -50.000
 5.1  -10.931   -8.215  -12.187  -50.000
 5.2  -10.926   -8.046  -12.187  -50.000
 5.3  -10.952   -7.901  -12.187  -50.000
 5.4  -11.004   -7.776  -12.187  -50.000
 5.5  -11.075   -7.666  -12.187  -50.000
 5.6  -11.163   -7.569  -12.187  -50.000
 5.7  -11.263   -7.481  -12.187  -50.000
 5.8  -11.374   -7.401  -12.187  -50.000
 5.9  -11.492   -7.328  -12.187  -50.000
 6.0  -11.617   -7.259  -12.187  -50.000
7   2
 2.0  -10.379  -50.000   -9.309  -50.000
 2.1  -10.439  -50.000   -9.309  -50.000
 2.2  -10.439  -50.000   -9.309  -50.000
 2.3  -10.559  -50.000   -9.309  -50.000
 2.4  -10.618  -50.000   -9.308  -50.000
 2.5  -10.680  -50.000   -9.308  -50.000
 2.6  -10.740  -50.000   -9.307  -50.000
 2.7  -10.801  -50.000   -9.307  -50.000
 2.8  -10.801  -50.000   -9.306  -50.000
 2.9  -10.921  -50.000   -9.305  -50.000
 3.0  -10.983  -50.000   -9.303  -50.000
 3.1  -11.045  -50.000   -9.302  -50.000
 3.2  -11.106  -50.000   -9.300  -50.000
 3.3  -11.166  -50.000   -9.297  -50.000
 3.4  -11.223  -50.000   -9.294  -50.000
 3.5  -11.277  -50.000   -9.290  -50.000
 3.6  -11.327  -50.000   -9.285  -50.000
 3.7  -11.374  -50.000   -9.279  -50.000
 3.8  -11.418  -50.000   -9.271  -50.000
 3.9  -11.462  -50.000   -9.261  -50.000
 4.0  -11.462  -50.000   -9.249  -50.000
 4.1  -11.554  -50.000   -9.235  -50.000
 4.2  -11.592  -50.000   -9.218  -50.000
 4.3  -11.600  -50.000   -9.197  -50.000
 4.4  -11.535  -14.094   -9.172  -50.000
 4.5  -11.376  -12.824   -9.142  -50.000
 4.6  -11.172  -11.805   -9.108  -50.000
 4.7  -10.983  -10.986   -9.068  -50.000
 4.8  -10.839  -10.324   -9.022  -50.000
 4.9  -10.839   -9.789   -8.971  -50.000
 5.0  -10.688   -9.353   -8.914  -50.000
 5.1  -10.676   -8.997   -8.851  -50.000
 5.2  -10.693   -8.703   -8.783  -50.000
 5.3  -10.738   -8.460   -8.711  -50.000
 5.4  -10.804   -8.257   -8.710  -50.000
 5.5  -10.886   -8.085   -8.710  -50.000
 5.6  -10.983   -7.938   -8.710  -50.000
 5.7  -11.088   -7.811   -8.710  -50.000
 5.8  -11.203   -7.700   -8.710  -50.000
 5.9  -11.326   -7.601   -8.710  -50.000
 6.0  -11.453   -7.512   -8.710  -50.000
7   3
 2.0   -9.949  -50.000   -9.993  -50.000
 2.1  -10.017  -50.000   -9.920  -50.000
 2.2  -10.084  -50.000   -9.847  -50.000
 2.3  -10.152  -50.000   -9.774  -50.000
 2.4  -10.219  -50.000   -9.701  -50.000
 2.5  -10.286  -50.000   -9.628  -50.000
 2.6  -10.353  -50.000   -9.555  -50.000
 2.7  -10.420  -50.000   -9.482  -50.000
 2.8  -10.485  -50.000   -9.409  -50.000
 2.9  -10.548  -50.000   -9.336  -50.000
 3.0  -10.579  -50.000   -9.263  -50.000
 3.1  -10.608  -50.000   -9.190  -50.000
 3.2  -10.609  -50.000   -9.117  -50.000
 3.3  -10.595  -50.000   -9.044  -50.000
 3.4  -10.552  -50.000   -8.971  -50.000
 3.5  -10.531  -50.000   -8.898  -50.000
 3.6  -10.497  -50.000   -8.825  -50.000
 3.7  -10.496  -50.000   -8.752  -50.000
 3.8  -10.492  -50.000   -8.679  -50.000
 3.9  -10.513  -50.000   -8.606  -50.000
 4.0  -10.533  -50.000   -8.533  -50.000
 4.1  -10.569  -50.000   -8.460  -50.000
 4.2  -10.605  -50.000   -8.387  -50.000
 4.3  -10.637  -50.000   -8.314  -50.000
 4.4  -10.668  -18.200   -8.241  -50.000
 4.5  -10.638  -16.175   -8.168  -50.000
 4.6  -10.606  -14.553   -8.095  -50.000
 4.7  -10.525  -13.250   -8.066  -50.000
 4.8  -10.440  -12.201   -8.066  -50.000
 4.9  -10.398  -11.353   -8.066  -50.000
 5.0  -10.355  -10.666   -8.066  -50.000
 5.1  -10.370  -10.106   -8.066  -50.000
 5.2  -10.386   -9.647   -8.066  -50.000
 5.3  -10.446   -9.268   -8.066  -50.000
 5.4  -10.506   -8.953   -8.066  -50.000
 5.5  -10.595   -8.688   -8.066  -50.000
 5.6  -10.684   -8.464   -8.066  -50.000
 5.7  -10.794   -8.272   -8.066  -50.000
 5.8  -10.903   -8.105   -8.066  -50.000
 5.9  -11.028   -7.958   -8.066  -50.000
 6.0  -10.906   -7.827   -8.066  -50.000
7   4
 2.0   -9.497  -50.000   -9.096  -50.000
 2.1   -9.573  -50.000   -9.055  -50.000
 2.2   -9.650  -50.000   -9.013  -50.000
 2.3   -9.726  -50.000   -8.972  -50.000
 2.4   -9.802  -50.000   -8.931  -50.000
 2.5   -9.876  -50.000   -8.889  -50.000
 2.6   -9.947  -50.000   -8.848  -50.000
 2.7  -10.014  -50.000   -8.806  -50.000
 2.8  -10.080  -50.000   -8.765  -50.000
 2.9  -10.147  -50.000   -8.724  -50.000
 3.0  -10.215  -50.000   -8.682  -50.000
 3.1  -10.281  -50.000   -8.641  -50.000
 3.2  -10.340  -50.000   -8.599  -50.000
 3.3  -10.388  -50.000   -8.558  -50.000
 3.4  -10.425  -50.000   -8.517  -50.000
 3.5  -10.455  -50.000   -8.475  -50.000
 3.6  -10.481  -50.000   -8.434  -50.000
 3.7  -10.507  -50.000   -8.392  -50.000
 3.8  -10.536  -50.000   -8.351  -50.000
 3.9  -10.568  -50.000   -8.310  -50.000
 4.0  -10.604  -50.000   -8.268  -50.000
 4.1  -10.638  -50.000   -8.227  -50.000
 4.2  -10.655  -50.000   -8.185  -50.000
 4.3  -10.634  -50.000   -8.144  -50.000
 4.4  -10.574  -24.443   -8.103  -50.000
 4.5  -10.500  -21.196   -8.061  -50.000
 4.6  -10.438  -18.606   -8.020  -50.000
 4.7  -10.401  -16.539   -7.978  -50.000
 4.8  -10.441  -14.887   -7.937  -50.000
 4.9  -10.444  -13.565   -7.896  -50.000
 5.0  -10.474  -12.504   -7.854  -50.000
 5.1  -10.526  -11.651   -7.813  -50.000
 5.2  -10.596  -10.963   -7.771  -50.000
 5.3  -10.680  -10.406   -7.730  -50.000
 5.4  -10.777   -9.954   -7.689  -50.000
 5.5  -10.883   -9.584   -7.647  -50.000
 5.6  -10.997   -9.280   -7.606  -50.000
 5.7  -11.117   -9.028   -7.564  -50.000
 5.8  -11.242   -8.818   -7.523  -50.000
 5.9  -11.370   -8.641   -7.482  -50.000
 6.0  -11.502   -8.490   -7.440  -50.000
 7   5
 2.0  -9.582 -50.000 -50.000 -50.000
 2.1  -9.638 -50.000 -50.000 -50.000
 2.2  -9.696 -50.000 -50.000 -50.000
 2.3  -9.754 -50.000 -50.000 -50.000
 2.4  -9.812 -50.000 -50.000 -50.000
 2.5  -9.871 -50.000 -50.000 -50.000
 2.6  -9.931 -50.000 -50.000 -50.000
 2.7  -9.992 -50.000 -50.000 -50.000
 2.8 -10.053 -50.000 -50.000 -50.000
 2.9 -10.115 -50.000 -50.000 -50.000
 3.0 -10.178 -50.000 -50.000 -50.000
 3.1 -10.241 -50.000 -50.000 -50.000
 3.2 -10.305 -50.000 -50.000 -50.000
 3.3 -10.370 -50.000 -50.000 -50.000
 3.4 -10.435 -50.000 -50.000 -50.000
 3.5 -10.502 -50.000 -50.000 -50.000
 3.6 -10.568 -50.000 -50.000 -50.000
 3.7 -10.636 -50.000 -50.000 -50.000
 3.8 -10.704 -50.000 -50.000 -50.000
 3.9 -10.773 -50.000 -50.000 -50.000
 4.0 -10.843 -50.000 -50.000 -50.000
 4.1 -10.913 -48.729 -50.000 -50.000
 4.2 -10.984 -40.619 -50.000 -50.000
 4.3 -11.055 -34.167 -50.000 -50.000
 4.4 -11.127 -29.031 -50.000 -50.000
 4.5 -11.200 -24.941 -50.000 -50.000
 4.6 -11.273 -21.683 -50.000 -50.000
 4.7 -11.347 -19.084 -50.000 -50.000
 4.8 -11.422 -17.009 -50.000 -50.000
 4.9 -11.497 -15.351 -50.000 -50.000
 5.0 -11.573 -14.024 -50.000 -50.000
 5.1 -11.650 -12.959 -50.000 -50.000
 5.2 -11.728 -12.103 -50.000 -50.000
 5.3 -11.806 -11.413 -50.000 -50.000
 5.4 -11.886 -10.854 -50.000 -50.000
 5.5 -11.966 -10.400 -50.000 -50.000
 5.6 -12.047 -10.029 -50.000 -50.000
 5.7 -12.121  -9.725 -50.000 -50.000
 5.8 -12.156  -9.472 -50.000 -50.000
 5.9 -12.096  -9.261 -50.000 -50.000
 6.0 -11.936  -9.083 -50.000 -50.000
8   1
 2.0  -10.934  -50.000   -9.000  -11.048
 2.1  -11.019  -50.000   -9.000  -10.751
 2.2  -11.103  -50.000   -9.000  -10.497
 2.3  -11.188  -50.000   -9.000  -10.278
 2.4  -11.272  -50.000   -9.000  -10.087
 2.5  -11.357  -50.000   -9.000   -9.920
 2.6  -11.441  -50.000   -9.000   -9.772
 2.7  -11.526  -50.000   -9.000   -9.642
 2.8  -11.610  -50.000   -9.000   -9.527
 2.9  -11.695  -50.000   -9.000   -9.426
 3.0  -11.778  -50.000   -9.000   -9.339
 3.1  -11.861  -50.000   -9.000   -9.264
 3.2  -11.941  -50.000   -9.000   -9.203
 3.3  -12.019  -42.704   -9.000   -9.154
 3.4  -12.095  -35.581   -9.000   -9.117
 3.5  -12.169  -29.913   -9.000   -9.091
 3.6  -12.240  -25.400   -9.000   -9.074
 3.7  -12.303  -21.805   -9.000   -9.064
 3.8  -12.365  -18.940   -9.000   -9.057
 3.9  -12.425  -16.653   -9.000   -9.054
 4.0  -12.482  -14.827   -9.000   -9.051
 4.1  -12.537  -13.367   -9.000   -9.049
 4.2  -12.589  -12.196   -9.000   -9.047
 4.3  -12.636  -11.257   -9.000   -9.046
 4.4  -12.677  -10.501   -9.000   -9.045
 4.5  -12.712   -9.891   -9.000   -9.044
 4.6  -12.740   -9.397   -9.000   -9.043
 4.7  -11.548   -8.995   -9.000   -9.043
 4.8  -11.354   -8.667   -9.000   -9.043
 4.9  -11.276   -8.398   -9.000   -9.042
 5.0  -11.197   -8.175   -9.000   -9.042
 5.1  -11.202   -7.991   -9.000   -9.042
 5.2  -11.208   -7.837   -9.000   -9.042
 5.3  -11.268   -7.708   -9.000   -9.041
 5.4  -11.328   -7.600   -9.000   -9.041
 5.5  -11.418   -7.509   -9.000   -9.041
 5.6  -11.508   -7.433   -9.000   -9.041
 5.7  -11.623   -7.369   -9.000   -9.041
 5.8  -11.737   -7.317   -9.000   -9.041
 5.9  -11.867   -7.276   -9.000   -9.041
 6.0  -11.997   -7.244   -9.000   -9.041
8   2
 2.0  -10.407  -50.000   -8.865  -50.000
 2.1  -10.472  -50.000   -8.873  -50.000
 2.2  -10.536  -50.000   -8.880  -50.000
 2.3  -10.601  -50.000   -8.887  -50.000
 2.4  -10.665  -50.000   -8.895  -50.000
 2.5  -10.730  -50.000   -8.902  -50.000
 2.6  -10.792  -50.000   -8.910  -50.000
 2.7  -10.851  -50.000   -8.917  -50.000
 2.8  -10.902  -50.000   -8.924  -50.000
 2.9  -10.943  -50.000   -8.932  -50.000
 3.0  -10.976  -50.000   -8.939  -50.000
 3.1  -11.005  -50.000   -8.947  -50.000
 3.2  -11.034  -50.000   -8.954  -50.000
 3.3  -11.067  -50.000   -8.961  -50.000
 3.4  -11.107  -50.000   -8.969  -50.000
 3.5  -11.152  -50.000   -8.976  -50.000
 3.6  -11.202  -50.000   -8.984  -50.000
 3.7  -11.257  -43.821   -8.989  -50.000
 3.8  -11.314  -36.517   -8.977  -50.000
 3.9  -11.375  -30.706   -8.964  -50.000
 4.0  -11.437  -26.079   -8.951  -50.000
 4.1  -11.500  -22.394   -8.938  -50.000
 4.2  -11.564  -19.457   -8.925  -50.000
 4.3  -11.629  -17.113   -8.912  -50.000
 4.4  -11.696  -15.242   -8.884  -50.000
 4.5  -11.764  -13.745   -8.854  -50.000
 4.6  -11.834  -12.546   -8.824  -50.000
 4.7  -11.126  -11.584   -8.794  -50.000
 4.8  -10.946  -10.810   -8.764  -50.000
 4.9  -10.844  -10.186   -8.734  -50.000
 5.0  -10.739   -9.680   -8.704  -50.000
 5.1  -10.721   -9.270   -8.674  -50.000
 5.2  -10.703   -8.934   -8.644  -50.000
 5.3  -10.738   -8.659   -8.614  -50.000
 5.4  -10.774   -8.432   -8.584  -50.000
 5.5  -10.853   -8.244   -8.554  -50.000
 5.6  -10.933   -8.087   -8.524  -50.000
 5.7  -11.037   -7.955   -8.494  -50.000
 5.8  -11.142   -7.845   -8.464  -50.000
 5.9  -11.261   -7.752   -8.434  -50.000
 6.0  -11.379   -7.674   -8.404  -50.000
8   3
 2.0   -9.907  -50.000   -8.857  -50.000
 2.1   -9.967  -50.000   -8.825  -50.000
 2.2   -9.967  -50.000   -8.792  -50.000
 2.3  -10.079  -50.000   -8.757  -50.000
 2.4  -10.136  -50.000   -8.722  -50.000
 2.5  -10.193  -50.000   -8.685  -50.000
 2.6  -10.251  -50.000   -8.648  -50.000
 2.7  -10.311  -50.000   -8.610  -50.000
 2.8  -10.311  -50.000   -8.571  -50.000
 2.9  -10.435  -50.000   -8.532  -50.000
 3.0  -10.502  -50.000   -8.492  -50.000
 3.1  -10.569  -50.000   -8.451  -50.000
 3.2  -10.636  -50.000   -8.410  -50.000
 3.3  -10.701  -50.000   -8.368  -50.000
 3.4  -10.759  -50.000   -8.326  -50.000
 3.5  -10.807  -50.000   -8.283  -50.000
 3.6  -10.839  -50.000   -8.240  -50.000
 3.7  -10.851  -50.000   -8.196  -50.000
 3.8  -10.857  -50.000   -8.153  -50.000
 3.9  -10.863  -43.655   -8.108  -50.000
 4.0  -10.863  -36.443   -8.064  -50.000
 4.1  -10.900  -30.703   -8.019  -50.000
 4.2  -10.936  -26.134   -7.974  -50.000
 4.3  -10.971  -22.494   -7.929  -50.000
 4.4  -11.003  -19.592   -7.884  -50.000
 4.5  -10.996  -17.278   -7.839  -50.000
 4.6  -10.928  -15.429   -7.793  -50.000
 4.7  -10.807  -13.950   -7.747  -50.000
 4.8  -10.674  -12.766   -7.701  -50.000
 4.9  -10.674  -11.815   -7.655  -50.000
 5.0  -10.479  -11.051   -7.609  -50.000
 5.1  -10.433  -10.433   -7.563  -50.000
 5.2  -10.417   -9.933   -7.517  -50.000
 5.3  -10.427   -9.527   -7.470  -50.000
 5.4  -10.460   -9.195   -7.424  -50.000
 5.5  -10.511   -8.923   -7.378  -50.000
 5.6  -10.580   -8.699   -7.331  -50.000
 5.7  -10.662   -8.512   -7.284  -50.000
 5.8  -10.754   -8.357   -7.238  -50.000
 5.9  -10.860   -8.227   -7.191  -50.000
 6.0  -10.971   -8.117   -7.145  -50.000
8   4
 2.0   -8.739  -50.000   -9.795  -50.000
 2.1   -8.811  -50.000   -9.794  -50.000
 2.2   -8.884  -50.000   -9.794  -50.000
 2.3   -8.957  -50.000   -9.793  -50.000
 2.4   -9.029  -50.000   -9.792  -50.000
 2.5   -9.102  -50.000   -9.791  -50.000
 2.6   -9.174  -50.000   -9.789  -50.000
 2.7   -9.247  -50.000   -9.787  -50.000
 2.8   -9.319  -50.000   -9.785  -50.000
 2.9   -9.392  -50.000   -9.782  -50.000
 3.0   -9.589  -50.000   -9.777  -50.000
 3.1   -9.661  -50.000   -9.772  -50.000
 3.2   -9.733  -50.000   -9.765  -50.000
 3.3   -9.807  -50.000   -9.756  -50.000
 3.4   -9.882  -50.000   -9.745  -50.000
 3.5   -9.945  -50.000   -9.731  -50.000
 3.6  -10.007  -50.000   -9.713  -50.000
 3.7  -10.053  -50.000   -9.691  -50.000
 3.8  -10.099  -50.000   -9.664  -50.000
 3.9  -10.140  -50.000   -9.631  -50.000
 4.0  -10.181  -48.163   -9.592  -50.000
 4.1  -10.221  -40.083   -9.545  -50.000
 4.2  -10.260  -33.654   -9.492  -50.000
 4.3  -10.298  -28.538   -9.431  -50.000
